CustomerID,Gender,Age,MaritalStatus,CityTier,PreferredDevice,PreferredPaymentMode,PreferredCategory,RegistrationDate,TenureMonths,OrdersPerMonth,AvgOrderValue,TotalOrders,TotalSpend,MonthlyRevenue,CLV_Estimate,DaysSinceLastOrder,WarehouseToDoorDays,SatisfactionScore,ComplaintsRaised,ComplaintResolved,CashbackReceived,CouponUsedCount,ReturnedOrders,AppLoginsPerMonth,WishlistItems,Churn,ChurnDate,ReturnRate,TenureBucket,ValueSegment,UnresolvedComplaint,RecencyFlag
CUST01327,Male,42,Married,Tier 2,Mobile,Credit Card,Fashion,2024-04-01,9,0.5,1060.05,4,4240.2,530.02,0.0,136,5.1,1,1,Yes,196.73,2,0,8,4,1,2024-04-13,0.0,6-12 Months,Low Value,0,Dormant
CUST01328,Female,30,Single,Tier 2,Mobile,Debit Card,Grocery,2024-12-01,1,0.5,484.62,1,484.62,242.31,0.0,11,7.1,4,1,No,30.46,3,0,18,5,1,2024-12-02,0.0,0-3 Months,Low Value,1,Active
CUST01329,Female,38,Married,Tier 1,Desktop,Debit Card,Grocery,2024-10-01,3,2.3,447.79,7,3134.53,1029.92,0.0,11,5.2,3,2,Yes,11.61,2,0,6,5,1,2024-11-01,0.0,0-3 Months,Mid Value,0,Active
CUST01330,Male,58,Married,Tier 1,Desktop,COD,Sports,2023-12-31,12,1.9,394.96,23,9084.08,750.42,0.0,60,4.0,5,0,No Complaint,206.04,8,2,19,7,1,2024-08-30,0.087,6-12 Months,Low Value,0,Slipping
CUST01331,Female,27,Married,Tier 2,Mobile,Credit Card,Grocery,2024-03-01,10,4.7,1034.24,47,48609.28,4860.93,116662.32,36,4.0,3,0,No Complaint,169.04,2,8,21,3,0,,0.17,6-12 Months,High Value,0,Slipping
CUST01332,Female,26,Married,Tier 1,Desktop,Credit Card,Electronics,2024-06-01,7,1.0,730.93,7,5116.51,730.93,17542.32,93,1.8,4,0,No Complaint,11.01,3,1,8,6,0,,0.143,6-12 Months,Low Value,0,Dormant
CUST01333,Male,32,Married,Tier 1,Mobile,Credit Card,Fashion,2021-12-29,36,0.5,807.59,18,14536.62,403.8,9691.2,33,7.1,4,0,No Complaint,662.65,2,0,6,2,0,,0.0,24+ Months,Low Value,0,Slipping
CUST01334,Female,19,Married,Tier 3,Desktop,Debit Card,Fashion,2024-07-01,6,1.4,258.24,8,2065.92,361.54,0.0,175,6.1,1,0,No Complaint,52.37,6,1,2,7,1,2024-12-04,0.125,3-6 Months,Low Value,0,Dormant
CUST01335,Female,42,Married,Tier 2,Mobile,Credit Card,Beauty,2024-01-31,11,8.7,943.54,96,90579.84,8208.8,0.0,153,5.0,4,4,Yes,87.8,5,11,20,0,1,2024-03-08,0.115,6-12 Months,High Value,0,Dormant
CUST01336,Female,30,Married,Tier 1,Mobile,Net Banking,Beauty,2023-12-31,12,4.0,976.93,48,46892.64,3907.72,93785.28,176,7.1,4,0,No Complaint,35.19,7,12,12,8,0,,0.25,6-12 Months,High Value,0,Dormant
CUST01337,Male,51,Married,Tier 2,Mobile,Debit Card,Grocery,2024-01-31,11,0.5,1079.66,6,6477.96,539.83,12955.92,145,6.4,4,0,No Complaint,317.39,2,0,3,2,0,,0.0,6-12 Months,Low Value,0,Dormant
CUST01338,Female,51,Single,Tier 3,Mobile,Net Banking,Fashion,2024-03-01,10,5.2,2463.9,52,128122.8,12812.28,0.0,171,5.5,1,2,No,591.34,2,4,9,2,1,2024-10-20,0.077,6-12 Months,High Value,1,Dormant
CUST01339,Male,52,Single,Tier 1,Mobile,COD,Beauty,2024-07-01,6,1.6,527.53,10,5275.3,844.05,0.0,66,4.4,1,3,Yes,43.18,1,0,8,8,1,2024-10-15,0.0,3-6 Months,Low Value,0,At Risk
CUST01340,Male,55,Married,Tier 1,Mobile,Wallet,Grocery,2021-12-29,36,1.1,1263.23,40,50529.2,1389.55,0.0,90,4.6,2,5,Yes,59.92,2,5,1,4,1,2023-01-31,0.125,24+ Months,Mid Value,0,At Risk
CUST01341,Male,20,Single,Tier 3,Tablet,Debit Card,Sports,2024-04-01,9,1.1,1134.71,10,11347.1,1248.18,29956.32,43,1.8,5,2,Yes,220.67,7,2,21,3,0,,0.2,6-12 Months,Mid Value,0,Slipping
CUST01342,Male,59,Married,Tier 1,Mobile,Wallet,Grocery,2024-01-31,11,2.3,1234.84,25,30871.0,2840.13,0.0,114,6.4,3,1,Yes,135.1,1,1,1,7,1,2024-08-14,0.04,6-12 Months,High Value,0,Dormant
CUST01343,Female,23,Single,Tier 1,Mobile,UPI,Electronics,2023-07-01,18,1.9,722.49,34,24564.66,1372.73,0.0,142,4.1,3,0,No Complaint,19.98,4,3,14,4,1,2024-11-18,0.088,12-24 Months,Mid Value,0,Dormant
CUST01344,Female,36,Married,Tier 2,Mobile,UPI,Electronics,2024-12-01,1,2.7,1532.19,3,4596.57,4136.91,0.0,90,6.4,3,1,Yes,475.15,3,0,6,4,1,2024-12-13,0.0,0-3 Months,High Value,0,At Risk
CUST01345,Female,20,Married,Tier 3,Mobile,Debit Card,Fashion,2022-06-30,30,2.1,538.86,63,33948.18,1131.61,27158.64,54,5.8,4,0,No Complaint,170.02,2,1,14,2,0,,0.016,24+ Months,Mid Value,0,Slipping
CUST01346,Male,35,Married,Tier 1,Mobile,Wallet,Beauty,2024-01-31,11,0.5,646.25,6,3877.5,323.12,0.0,91,4.7,3,0,No Complaint,64.53,2,0,6,1,1,2024-06-03,0.0,6-12 Months,Low Value,0,Dormant
CUST01347,Male,56,Single,Tier 1,Desktop,Credit Card,Beauty,2023-07-01,18,0.7,788.68,13,10252.84,552.08,0.0,12,6.0,1,3,Yes,121.13,2,0,1,4,1,2023-11-29,0.0,12-24 Months,Low Value,0,Active
CUST01348,Male,26,Married,Tier 1,Mobile,UPI,Fashion,2022-12-30,24,4.6,764.64,110,84110.4,3517.34,84416.16,130,3.1,3,1,Yes,124.86,1,34,5,5,0,,0.309,12-24 Months,High Value,0,Dormant
CUST01349,Female,29,Single,Tier 3,Mobile,Debit Card,Fashion,2022-06-30,30,2.7,1166.23,81,94464.63,3148.82,75571.68,81,1.8,4,1,Yes,134.16,3,4,17,1,0,,0.049,24+ Months,High Value,0,At Risk
CUST01350,Male,22,Single,Tier 1,Desktop,Debit Card,Fashion,2024-05-01,8,1.5,1077.29,12,12927.48,1615.94,38782.56,161,4.2,5,1,No,123.8,4,1,2,5,0,,0.083,6-12 Months,Mid Value,1,Dormant
CUST01351,Female,20,Single,Tier 2,Mobile,UPI,Home & Kitchen,2022-06-30,30,0.5,1083.76,15,16256.4,541.88,0.0,166,5.3,1,0,No Complaint,148.51,2,1,1,4,1,2024-05-01,0.067,24+ Months,Low Value,0,Dormant
CUST01352,Female,28,Married,Tier 3,Mobile,COD,Fashion,2024-08-01,5,0.5,2264.76,2,4529.52,1132.38,27177.12,23,6.0,5,0,No Complaint,89.97,2,0,4,2,0,,0.0,3-6 Months,Mid Value,0,Active
CUST01353,Male,47,Married,Tier 1,Desktop,Wallet,Electronics,2023-07-01,18,0.9,776.23,16,12419.68,698.61,0.0,179,4.7,1,3,Yes,28.44,4,5,13,7,1,2023-07-06,0.312,12-24 Months,Low Value,0,Dormant
CUST01354,Female,21,Married,Tier 3,Mobile,Net Banking,Electronics,2024-10-31,2,0.5,1880.62,1,1880.62,940.31,0.0,174,2.9,3,2,No,196.63,2,0,10,4,1,2024-12-27,0.0,0-3 Months,Mid Value,1,Dormant
CUST01355,Male,22,Married,Tier 3,Mobile,UPI,Electronics,2024-12-01,1,1.6,426.17,2,852.34,681.87,0.0,113,6.8,1,0,No Complaint,283.06,3,0,46,8,1,2024-12-25,0.0,0-3 Months,Low Value,0,Dormant
CUST01356,Female,18,Married,Tier 3,Desktop,Credit Card,Beauty,2024-10-31,2,4.3,820.74,9,7386.66,3529.18,84700.32,148,3.9,5,0,No Complaint,331.01,5,0,17,2,0,,0.0,0-3 Months,High Value,0,Dormant
CUST01357,Female,44,Married,Tier 1,Mobile,Credit Card,Home & Kitchen,2024-07-01,6,0.8,856.69,5,4283.45,685.35,0.0,4,5.2,4,1,Yes,4.0,3,1,2,7,1,2024-07-28,0.2,3-6 Months,Low Value,0,Active
CUST01358,Male,45,Married,Tier 2,Mobile,Credit Card,Fashion,2024-12-01,1,4.7,359.32,5,1796.6,1688.8,0.0,174,5.4,3,1,Yes,93.34,2,0,12,5,1,2024-12-25,0.0,0-3 Months,Mid Value,0,Dormant
CUST01359,Male,46,Married,Tier 3,Tablet,UPI,Beauty,2023-07-01,18,3.0,926.6,54,50036.4,2779.8,0.0,82,4.6,3,2,Yes,690.63,1,5,10,0,1,2024-09-08,0.093,12-24 Months,High Value,0,At Risk
CUST01360,Female,35,Married,Tier 3,Mobile,COD,Electronics,2024-07-01,6,0.5,973.66,3,2920.98,486.83,0.0,163,1.0,4,1,No,11.63,2,0,2,1,1,2024-08-26,0.0,3-6 Months,Low Value,1,Dormant
CUST01361,Female,29,Single,Tier 1,Mobile,Credit Card,Sports,2022-12-30,24,2.6,1363.95,62,84564.9,3546.27,0.0,69,3.3,2,1,Yes,277.15,5,4,12,3,1,2023-06-28,0.065,12-24 Months,High Value,0,At Risk
CUST01362,Male,30,Single,Tier 3,Desktop,Net Banking,Electronics,2024-12-01,1,0.5,1258.26,1,1258.26,629.13,0.0,142,5.3,2,3,Yes,24.26,1,0,2,5,1,2024-12-26,0.0,0-3 Months,Low Value,0,Dormant
CUST01363,Female,58,Single,Tier 1,Desktop,Net Banking,Fashion,2024-08-31,4,2.7,367.15,11,4038.65,991.3,23791.2,75,7.3,5,2,Yes,313.36,3,0,5,6,0,,0.0,3-6 Months,Mid Value,0,At Risk
CUST01364,Female,19,Single,Tier 1,Mobile,UPI,Grocery,2024-05-01,8,0.5,2073.85,4,8295.4,1036.92,24886.08,65,5.7,3,0,No Complaint,200.77,8,0,3,3,0,,0.0,6-12 Months,Mid Value,0,At Risk
CUST01365,Female,54,Married,Tier 2,Mobile,Wallet,Fashion,2024-05-01,8,1.2,649.55,10,6495.5,779.46,0.0,170,5.4,4,3,Yes,232.4,2,2,5,7,1,2024-10-26,0.2,6-12 Months,Low Value,0,Dormant
CUST01366,Male,62,Married,Tier 3,Desktop,COD,Fashion,2024-10-01,3,2.1,587.94,6,3527.64,1234.67,0.0,126,1.0,3,0,No Complaint,681.54,6,1,3,3,1,2024-12-06,0.167,0-3 Months,Mid Value,0,Dormant
CUST01367,Female,33,Married,Tier 2,Desktop,Debit Card,Beauty,2021-12-29,36,0.5,1265.45,18,22778.1,632.72,0.0,151,6.4,2,3,Yes,504.87,4,2,9,6,1,2024-08-06,0.111,24+ Months,Low Value,0,Dormant
CUST01368,Female,41,Single,Tier 2,Mobile,Credit Card,Beauty,2024-08-01,5,0.5,1629.04,2,3258.08,814.52,0.0,98,6.2,5,2,Yes,65.33,3,1,13,0,1,2024-08-13,0.5,3-6 Months,Low Value,0,Dormant
CUST01369,Male,52,Married,Tier 3,Mobile,Credit Card,Electronics,2022-12-30,24,1.0,645.17,24,15484.08,645.17,0.0,165,5.5,5,0,No Complaint,84.66,6,0,1,1,1,2024-07-22,0.0,12-24 Months,Low Value,0,Dormant
CUST01370,Male,39,Married,Tier 2,Mobile,Credit Card,Grocery,2024-08-31,4,1.6,870.4,6,5222.4,1392.64,33423.36,133,5.0,4,2,Yes,94.12,2,1,4,1,0,,0.167,3-6 Months,Mid Value,0,Dormant
CUST01371,Female,53,Single,Tier 2,Desktop,Debit Card,Grocery,2022-06-30,30,4.9,1699.0,147,249753.0,8325.1,199802.4,13,5.4,4,1,Yes,35.85,6,23,1,6,0,,0.156,24+ Months,High Value,0,Active
CUST01372,Male,28,Married,Tier 2,Desktop,UPI,Grocery,2024-05-01,8,0.5,468.04,4,1872.16,234.02,0.0,138,6.7,4,5,Yes,86.38,3,1,1,6,1,2024-07-03,0.25,6-12 Months,Low Value,0,Dormant
CUST01373,Female,63,Married,Tier 2,Tablet,Debit Card,Grocery,2021-12-29,36,1.1,150.0,40,6000.0,165.0,3960.0,4,4.4,3,0,No Complaint,695.6,1,0,33,2,0,,0.0,24+ Months,Low Value,0,Active
CUST01374,Male,46,Single,Tier 2,Desktop,UPI,Grocery,2024-06-01,7,1.6,1308.21,11,14390.31,2093.14,0.0,149,5.2,4,0,No Complaint,121.05,1,0,9,3,1,2024-07-02,0.0,6-12 Months,Mid Value,0,Dormant
CUST01375,Male,52,Married,Tier 3,Mobile,UPI,Fashion,2024-12-01,1,0.9,1703.61,1,1703.61,1533.25,36798.0,60,3.9,4,0,No Complaint,548.85,5,0,5,2,0,,0.0,0-3 Months,Mid Value,0,Slipping
CUST01376,Female,32,Single,Tier 2,Mobile,Debit Card,Fashion,2024-01-31,11,2.5,294.11,28,8235.08,735.28,17646.72,108,4.5,5,0,No Complaint,13.35,1,2,5,6,0,,0.071,6-12 Months,Low Value,0,Dormant
CUST01377,Male,48,Single,Tier 3,Desktop,Debit Card,Electronics,2024-01-31,11,0.7,885.24,8,7081.92,619.67,0.0,135,4.7,4,1,No,7.21,3,0,15,4,1,2024-09-20,0.0,6-12 Months,Low Value,1,Dormant
CUST01378,Male,59,Married,Tier 1,Desktop,Credit Card,Electronics,2024-10-31,2,3.7,633.57,7,4434.99,2344.21,0.0,115,5.6,5,0,No Complaint,154.16,2,0,7,7,1,2024-11-08,0.0,0-3 Months,Mid Value,0,Dormant
CUST01379,Male,58,Married,Tier 1,Mobile,UPI,Beauty,2024-08-31,4,1.8,982.44,7,6877.08,1768.39,42441.36,121,3.6,2,1,Yes,239.9,3,0,11,5,0,,0.0,3-6 Months,Mid Value,0,Dormant
CUST01380,Female,60,Married,Tier 2,Mobile,Net Banking,Electronics,2022-06-30,30,0.5,211.05,15,3165.75,105.52,0.0,160,4.3,1,1,Yes,44.14,4,3,20,7,1,2024-09-27,0.2,24+ Months,Low Value,0,Dormant
CUST01381,Male,33,Married,Tier 1,Desktop,Debit Card,Fashion,2024-12-01,1,2.5,369.77,2,739.54,924.42,0.0,67,5.1,4,2,Yes,125.98,2,0,17,6,1,2024-12-15,0.0,0-3 Months,Mid Value,0,At Risk
CUST01382,Male,27,Married,Tier 1,Mobile,UPI,Fashion,2024-03-01,10,2.1,1229.19,21,25812.99,2581.3,0.0,98,4.3,2,0,No Complaint,371.36,3,6,1,4,1,2024-11-27,0.286,6-12 Months,High Value,0,Dormant
CUST01383,Female,49,Single,Tier 2,Mobile,Credit Card,Fashion,2024-01-31,11,1.0,817.9,11,8996.9,817.9,19629.6,32,4.8,4,0,No Complaint,258.18,3,1,5,7,0,,0.091,6-12 Months,Low Value,0,Slipping
CUST01384,Male,19,Married,Tier 1,Mobile,Credit Card,Beauty,2022-12-30,24,0.5,2573.86,12,30886.32,1286.93,30886.32,84,2.4,4,0,No Complaint,47.47,7,0,8,9,0,,0.0,12-24 Months,Mid Value,0,At Risk
CUST01385,Female,41,Married,Tier 1,Desktop,UPI,Electronics,2024-12-01,1,0.6,1355.58,1,1355.58,813.35,0.0,27,5.5,3,1,Yes,73.29,1,0,5,4,1,2024-12-18,0.0,0-3 Months,Low Value,0,Active
CUST01386,Male,40,Married,Tier 2,Mobile,Debit Card,Beauty,2023-07-01,18,1.3,457.55,23,10523.65,594.82,0.0,114,3.4,1,2,Yes,65.7,4,4,3,3,1,2024-05-20,0.174,12-24 Months,Low Value,0,Dormant
CUST01387,Female,19,Married,Tier 2,Desktop,COD,Electronics,2024-12-01,1,0.6,1485.61,1,1485.61,891.37,0.0,59,2.0,5,1,Yes,228.82,2,0,20,4,1,2024-12-31,0.0,0-3 Months,Mid Value,0,Slipping
CUST01388,Male,55,Married,Tier 3,Mobile,COD,Home & Kitchen,2024-08-01,5,2.2,2968.76,11,32656.36,6531.27,0.0,154,5.0,1,0,No Complaint,620.59,5,2,18,5,1,2024-11-22,0.182,3-6 Months,High Value,0,Dormant
CUST01389,Female,48,Single,Tier 2,Mobile,UPI,Sports,2024-03-01,10,3.1,853.55,31,26460.05,2646.0,63504.0,62,5.1,5,1,Yes,59.15,2,1,15,4,0,,0.032,6-12 Months,High Value,0,At Risk
CUST01390,Male,57,Married,Tier 2,Mobile,Net Banking,Grocery,2021-12-29,36,4.8,1190.31,173,205923.63,5713.49,137123.76,52,5.3,1,0,No Complaint,159.74,3,11,22,5,0,,0.064,24+ Months,High Value,0,Slipping
CUST01391,Male,43,Married,Tier 3,Desktop,Credit Card,Home & Kitchen,2024-10-31,2,2.6,1600.01,5,8000.05,4160.03,99840.72,88,5.3,4,0,No Complaint,804.69,0,0,11,4,0,,0.0,0-3 Months,High Value,0,At Risk
CUST01392,Male,46,Married,Tier 3,Tablet,Wallet,Grocery,2024-10-01,3,2.9,798.89,9,7190.01,2316.78,55602.72,32,5.3,5,0,No Complaint,30.87,2,0,4,2,0,,0.0,0-3 Months,Mid Value,0,Slipping
CUST01393,Male,20,Married,Tier 1,Desktop,UPI,Home & Kitchen,2023-07-01,18,2.3,204.26,41,8374.66,469.8,11275.2,37,7.1,5,0,No Complaint,193.7,4,11,6,6,0,,0.268,12-24 Months,Low Value,0,Slipping
CUST01394,Male,31,Single,Tier 1,Tablet,Credit Card,Home & Kitchen,2024-06-01,7,10.6,1324.94,74,98045.56,14044.36,337064.64,141,6.0,5,0,No Complaint,72.62,3,7,14,4,0,,0.095,6-12 Months,High Value,0,Dormant
CUST01395,Male,42,Single,Tier 2,Mobile,Debit Card,Sports,2023-07-01,18,0.8,1571.57,14,22001.98,1257.26,0.0,90,6.2,5,2,Yes,861.79,3,0,19,4,1,2024-11-28,0.0,12-24 Months,Mid Value,0,At Risk
CUST01396,Female,18,Single,Tier 2,Mobile,UPI,Grocery,2021-12-29,36,0.8,2500.41,29,72511.89,2000.33,48007.92,37,5.5,4,4,Yes,20.73,4,0,9,0,0,,0.0,24+ Months,Mid Value,0,Slipping
CUST01397,Male,20,Married,Tier 3,Mobile,COD,Beauty,2021-12-29,36,0.5,415.65,18,7481.7,207.82,4987.68,6,6.1,4,0,No Complaint,108.02,1,3,7,1,0,,0.167,24+ Months,Low Value,0,Active
CUST01398,Male,43,Married,Tier 2,Mobile,Debit Card,Grocery,2024-06-01,7,1.7,429.3,12,5151.6,729.81,17515.44,84,3.7,4,0,No Complaint,52.98,1,2,18,5,0,,0.167,6-12 Months,Low Value,0,At Risk
CUST01399,Female,35,Single,Tier 2,Desktop,UPI,Fashion,2024-01-31,11,0.5,554.27,6,3325.62,277.14,6651.36,133,5.7,5,0,No Complaint,5.8,3,1,11,6,0,,0.167,6-12 Months,Low Value,0,Dormant
CUST01400,Female,26,Married,Tier 3,Desktop,Debit Card,Electronics,2021-12-29,36,0.8,798.28,29,23150.12,638.62,0.0,63,6.6,5,0,No Complaint,596.36,2,7,20,2,1,2024-05-20,0.241,24+ Months,Low Value,0,At Risk
CUST01401,Male,55,Single,Tier 2,Tablet,Credit Card,Home & Kitchen,2024-10-31,2,1.6,1308.82,3,3926.46,2094.11,0.0,45,4.1,4,4,Yes,151.15,4,1,17,7,1,2024-12-23,0.333,0-3 Months,Mid Value,0,Slipping
CUST01402,Male,40,Single,Tier 1,Mobile,UPI,Fashion,2024-04-01,9,7.9,409.62,71,29083.02,3236.0,0.0,71,7.0,4,5,Yes,217.19,3,10,3,5,1,2024-11-15,0.141,6-12 Months,High Value,0,At Risk
CUST01403,Male,38,Single,Tier 3,Mobile,Wallet,Grocery,2024-06-01,7,8.3,1744.95,58,101207.1,14483.08,347593.92,172,3.9,4,0,No Complaint,174.3,2,6,1,3,0,,0.103,6-12 Months,High Value,0,Dormant
CUST01404,Female,18,Married,Tier 1,Mobile,Net Banking,Electronics,2024-07-01,6,3.4,1684.39,20,33687.8,5726.93,137446.32,76,5.4,5,0,No Complaint,28.93,1,3,10,8,0,,0.15,3-6 Months,High Value,0,At Risk
CUST01405,Female,38,Married,Tier 3,Mobile,UPI,Electronics,2021-12-29,36,1.2,1718.42,43,73892.06,2062.1,0.0,47,2.7,2,1,Yes,33.66,1,1,22,6,1,2022-11-19,0.023,24+ Months,Mid Value,0,Slipping
CUST01406,Male,44,Single,Tier 3,Mobile,Debit Card,Home & Kitchen,2022-12-30,24,5.0,722.54,120,86704.8,3612.7,0.0,102,5.9,2,0,No Complaint,177.24,3,2,19,1,1,2024-04-29,0.017,12-24 Months,High Value,0,Dormant
CUST01407,Female,59,Married,Tier 2,Mobile,UPI,Home & Kitchen,2024-05-01,8,5.2,187.82,42,7888.44,976.66,0.0,146,6.7,5,1,Yes,272.39,5,13,20,4,1,2024-08-24,0.31,6-12 Months,Mid Value,0,Dormant
CUST01408,Female,23,Single,Tier 2,Mobile,COD,Grocery,2022-06-30,30,6.0,2754.24,180,495763.2,16525.44,396610.56,4,4.5,4,2,Yes,169.98,2,20,16,5,0,,0.111,24+ Months,High Value,0,Active
CUST01409,Female,61,Single,Tier 2,Mobile,Wallet,Fashion,2024-03-01,10,2.6,592.87,26,15414.62,1541.46,0.0,100,2.1,4,2,No,152.07,5,4,5,3,1,2024-07-11,0.154,6-12 Months,Mid Value,1,Dormant
CUST01410,Female,53,Single,Tier 2,Mobile,Credit Card,Electronics,2022-06-30,30,0.6,1483.75,18,26707.5,890.25,0.0,150,4.6,5,1,Yes,246.65,3,2,22,4,1,2024-08-07,0.111,24+ Months,Mid Value,0,Dormant
CUST01411,Male,45,Single,Tier 2,Mobile,COD,Electronics,2024-08-01,5,0.5,977.68,2,1955.36,488.84,11732.16,39,2.9,5,0,No Complaint,50.26,2,0,8,5,0,,0.0,3-6 Months,Low Value,0,Slipping
CUST01412,Male,62,Married,Tier 2,Mobile,Credit Card,Electronics,2024-08-31,4,6.2,1978.54,25,49463.5,12266.95,0.0,165,4.7,2,0,No Complaint,236.78,1,0,14,4,1,2024-10-01,0.0,3-6 Months,High Value,0,Dormant
CUST01413,Male,34,Married,Tier 3,Mobile,Credit Card,Fashion,2024-08-01,5,0.5,866.18,2,1732.36,433.09,0.0,104,6.0,2,4,Yes,95.35,2,0,3,4,1,2024-10-10,0.0,3-6 Months,Low Value,0,Dormant
CUST01414,Male,57,Single,Tier 2,Mobile,Wallet,Grocery,2024-01-31,11,0.9,942.13,10,9421.3,847.92,0.0,93,5.4,4,0,No Complaint,201.78,3,0,6,1,1,2024-10-23,0.0,6-12 Months,Low Value,0,Dormant
CUST01415,Male,20,Single,Tier 1,Mobile,Credit Card,Electronics,2024-07-01,6,1.7,1018.35,10,10183.5,1731.2,41548.8,173,1.7,4,0,No Complaint,57.81,6,3,1,5,0,,0.3,3-6 Months,Mid Value,0,Dormant
CUST01416,Female,29,Single,Tier 2,Mobile,Credit Card,Grocery,2024-10-01,3,0.5,1202.67,2,2405.34,601.34,0.0,24,3.9,3,0,No Complaint,26.62,4,0,1,8,1,2024-12-02,0.0,0-3 Months,Low Value,0,Active
CUST01417,Male,56,Single,Tier 3,Mobile,Debit Card,Electronics,2021-12-29,36,5.9,378.15,212,80167.8,2231.08,0.0,133,4.9,5,0,No Complaint,5.33,5,16,13,6,1,2023-05-02,0.075,24+ Months,Mid Value,0,Dormant
CUST01418,Male,29,Married,Tier 2,Mobile,UPI,Electronics,2021-12-29,36,0.8,3337.37,29,96783.73,2669.9,0.0,147,7.0,4,0,No Complaint,292.85,4,3,23,4,1,2023-07-14,0.103,24+ Months,High Value,0,Dormant
CUST01419,Male,19,Single,Tier 2,Desktop,Credit Card,Fashion,2023-07-01,18,0.5,854.51,9,7690.59,427.26,10254.24,88,4.2,4,0,No Complaint,39.49,4,2,6,7,0,,0.222,12-24 Months,Low Value,0,At Risk
CUST01420,Female,63,Married,Tier 3,Mobile,Wallet,Sports,2021-12-29,36,12.6,1342.86,454,609658.44,16920.04,406080.96,2,5.4,5,3,No,81.31,1,156,5,3,0,,0.344,24+ Months,High Value,1,Active
CUST01421,Male,39,Single,Tier 2,Desktop,Debit Card,Grocery,2021-12-29,36,0.9,2594.37,32,83019.84,2334.93,56038.32,94,4.8,4,0,No Complaint,263.65,2,4,23,5,0,,0.125,24+ Months,Mid Value,0,Dormant
CUST01422,Male,40,Single,Tier 2,Mobile,COD,Fashion,2023-07-01,18,5.2,892.93,94,83935.42,4643.24,111437.76,28,3.4,2,1,Yes,107.67,3,1,14,5,0,,0.011,12-24 Months,High Value,0,Active
CUST01423,Male,47,Married,Tier 3,Mobile,UPI,Grocery,2024-01-31,11,1.5,447.1,16,7153.6,670.65,16095.6,101,3.7,3,4,Yes,44.16,7,4,2,2,0,,0.25,6-12 Months,Low Value,0,Dormant
CUST01424,Male,22,Single,Tier 1,Desktop,Debit Card,Home & Kitchen,2021-12-29,36,2.7,437.26,97,42414.22,1180.6,0.0,133,4.2,3,4,Yes,38.99,4,42,1,6,1,2024-06-16,0.433,24+ Months,Mid Value,0,Dormant
CUST01425,Female,26,Single,Tier 3,Mobile,Wallet,Beauty,2023-12-31,12,0.7,655.36,8,5242.88,458.75,11010.0,96,6.8,5,1,Yes,94.35,3,1,24,3,0,,0.125,6-12 Months,Low Value,0,Dormant
CUST01426,Female,38,Single,Tier 1,Desktop,UPI,Beauty,2024-10-31,2,1.7,1133.81,3,3401.43,1927.48,46259.52,113,3.1,3,0,No Complaint,149.91,0,0,6,8,0,,0.0,0-3 Months,Mid Value,0,Dormant
CUST01427,Male,28,Single,Tier 1,Mobile,UPI,Fashion,2024-06-01,7,0.7,1219.92,5,6099.6,853.94,0.0,19,4.2,3,0,No Complaint,89.67,1,0,8,3,1,2024-06-20,0.0,6-12 Months,Low Value,0,Active
CUST01428,Female,22,Single,Tier 3,Mobile,Credit Card,Grocery,2024-04-01,9,7.5,1980.1,68,134646.8,14850.75,356418.0,18,3.4,4,2,No,422.88,4,3,6,0,0,,0.044,6-12 Months,High Value,1,Active
CUST01429,Female,52,Single,Tier 1,Desktop,Credit Card,Beauty,2021-12-29,36,0.5,306.24,18,5512.32,153.12,0.0,153,6.8,3,5,No,0.69,2,4,11,3,1,2023-08-06,0.222,24+ Months,Low Value,1,Dormant
CUST01430,Female,44,Married,Tier 2,Mobile,UPI,Grocery,2023-07-01,18,0.8,1048.58,14,14680.12,838.86,20132.64,9,5.2,4,0,No Complaint,92.55,0,1,18,2,0,,0.071,12-24 Months,Low Value,0,Active
CUST01431,Male,19,Married,Tier 3,Mobile,Net Banking,Home & Kitchen,2022-06-30,30,5.6,1381.56,168,232102.08,7736.74,185681.76,51,7.0,3,2,No,244.45,7,21,41,4,0,,0.125,24+ Months,High Value,1,Slipping
CUST01432,Male,41,Married,Tier 3,Mobile,Wallet,Fashion,2022-12-30,24,1.6,1345.75,38,51138.5,2153.2,51676.8,168,1.0,3,0,No Complaint,398.77,4,2,4,6,0,,0.053,12-24 Months,Mid Value,0,Dormant
CUST01433,Male,48,Married,Tier 3,Mobile,Debit Card,Fashion,2024-07-01,6,2.3,165.37,14,2315.18,380.35,9128.4,83,6.2,5,0,No Complaint,79.88,2,0,6,2,0,,0.0,3-6 Months,Low Value,0,At Risk
CUST01434,Female,50,Married,Tier 1,Mobile,COD,Home & Kitchen,2022-12-30,24,2.6,692.02,62,42905.24,1799.25,43182.0,121,2.9,3,1,No,201.53,1,9,17,7,0,,0.145,12-24 Months,Mid Value,1,Dormant
CUST01435,Male,56,Single,Tier 2,Mobile,Net Banking,Grocery,2024-08-31,4,0.5,1587.01,2,3174.02,793.5,19044.0,40,3.4,4,0,No Complaint,156.3,0,0,5,2,0,,0.0,3-6 Months,Low Value,0,Slipping
CUST01436,Male,47,Single,Tier 1,Desktop,COD,Fashion,2024-05-01,8,0.5,508.41,4,2033.64,254.2,6100.8,49,4.2,5,1,Yes,40.51,3,2,4,3,0,,0.5,6-12 Months,Low Value,0,Slipping
